global_index,avg_mem_grp_idx,layer_index,name,args,dp_args,input_#,output_#,Param_#,dp_index,pp_index,tp_index,opcode,target,layer_type,input_shape,output_shape,param_shape,kwargs,dtype_size,direction,avg_mem_grp_size,compute_density_ops
647,2,116,layer3_3_conv3_1_1_fwd,"('layer3_3_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.3.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,3351552,41943040.0
648,2,117,layer3_3_bn3_1_1_fwd,"('layer3_3_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.3.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,3351552,2957312.0
649,2,118,add_10_1_1_fwd,"('layer3_3_bn3_1_1_fwd', 'layer3_2_relu_2_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,3351552,163840.0
650,2,119,layer3_3_relu_2_1_1_fwd,"('add_10_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.3.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,3351552,655360.0
651,2,120,layer3_4_conv1_1_1_fwd,"('layer3_3_relu_2_1_1_fwd',)",[],163840,40960,262144,0,0,0,call_module,layer3.4.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 1024, 1, 1])}",{},[4],FWD,3351552,41943040.0
652,2,121,layer3_4_bn1_1_1_fwd,"('layer3_4_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.4.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,3351552,739328.0
653,2,122,layer3_4_relu_1_1_fwd,"('layer3_4_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.4.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,3351552,163840.0
654,3,123,layer3_4_conv2_1_1_fwd,"('layer3_4_relu_1_1_fwd', 'layer4_0_relu_1_0_fwd/shadow')",[],40960,40960,589824,0,0,0,call_module,layer3.4.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,2497024,94371840.0
655,3,124,layer3_4_bn2_1_1_fwd,"('layer3_4_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.4.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,2497024,739328.0
656,3,125,layer3_4_relu_1_1_1_fwd,"('layer3_4_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.4.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,2497024,163840.0
657,3,126,layer3_4_conv3_1_1_fwd,"('layer3_4_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.4.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,2497024,41943040.0
658,3,127,layer3_4_bn3_1_1_fwd,"('layer3_4_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.4.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,2497024,2957312.0
659,3,128,add_11_1_1_fwd,"('layer3_4_bn3_1_1_fwd', 'layer3_3_relu_2_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,2497024,163840.0
660,3,129,layer3_4_relu_2_1_1_fwd,"('add_11_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.4.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,2497024,655360.0
661,3,130,layer3_5_conv1_1_1_fwd,"('layer3_4_relu_2_1_1_fwd',)",[],163840,40960,262144,0,0,0,call_module,layer3.5.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 1024, 1, 1])}",{},[4],FWD,2497024,41943040.0
662,3,131,layer3_5_bn1_1_1_fwd,"('layer3_5_conv1_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.5.bn1,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,2497024,739328.0
663,3,132,layer3_5_relu_1_1_fwd,"('layer3_5_bn1_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.5.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,2497024,163840.0
664,3,133,layer3_5_conv2_1_1_fwd,"('layer3_5_relu_1_1_fwd',)",[],40960,40960,589824,0,0,0,call_module,layer3.5.conv2,Conv2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256, 256, 3, 3])}",{},[4],FWD,2497024,94371840.0
665,3,134,layer3_5_bn2_1_1_fwd,"('layer3_5_conv2_1_1_fwd',)",[],40960,40960,512,0,0,0,call_module,layer3.5.bn2,BatchNorm2d,"[10, 256, 4, 4]","[10, 256, 4, 4]","{'weight': torch.Size([256]), 'bias': torch.Size([256])}",{},[4],FWD,2497024,739328.0
666,3,135,layer3_5_relu_1_1_1_fwd,"('layer3_5_bn2_1_1_fwd',)",[],40960,40960,0,0,0,0,call_module,layer3.5.relu,ReLU,"[10, 256, 4, 4]","[10, 256, 4, 4]",{},{},[4],FWD,2497024,163840.0
667,3,136,layer3_5_conv3_1_1_fwd,"('layer3_5_relu_1_1_1_fwd',)",[],40960,163840,262144,0,0,0,call_module,layer3.5.conv3,Conv2d,"[10, 256, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024, 256, 1, 1])}",{},[4],FWD,2497024,41943040.0
668,3,137,layer3_5_bn3_1_1_fwd,"('layer3_5_conv3_1_1_fwd',)",[],163840,163840,2048,0,0,0,call_module,layer3.5.bn3,BatchNorm2d,"[10, 1024, 4, 4]","[10, 1024, 4, 4]","{'weight': torch.Size([1024]), 'bias': torch.Size([1024])}",{},[4],FWD,2497024,2957312.0
669,3,138,add_12_1_1_fwd,"('layer3_5_bn3_1_1_fwd', 'layer3_4_relu_2_1_1_fwd')",[],163840,163840,0,0,0,0,call_function,<built-in function add>,,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",0,{},[4],FWD,2497024,163840.0
670,3,139,layer3_5_relu_2_1_1_fwd,"('add_12_1_1_fwd',)",[],163840,163840,0,0,0,0,call_module,layer3.5.relu,ReLU,"[10, 1024, 4, 4]","[10, 1024, 4, 4]",{},{},[4],FWD,2497024,655360.0
671,3,140,layer4_0_conv1_1_1_fwd,"('layer3_5_relu_2_1_1_fwd',)",[],163840,20480,524288,0,0,0,call_module,layer4.0.conv1,Conv2d,"[10, 1024, 4, 4]","[10, 512, 2, 2]","{'weight': torch.Size([512, 1024, 1, 1])}",{},[4],FWD,2497024,20971520.0
672,3,141,layer4_0_bn1_1_1_fwd,"('layer4_0_conv1_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.0.bn1,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,2497024,372736.0
673,3,142,layer4_0_relu_1_1_fwd,"('layer4_0_bn1_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.0.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,2497024,81920.0
674,4,143,layer4_0_conv2_1_1_fwd,"('layer4_0_relu_1_1_fwd', 'layer4_0_bn3_1_0_fwd/shadow')",[],20480,20480,2359296,0,0,0,call_module,layer4.0.conv2,Conv2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512, 512, 3, 3])}",{},[4],FWD,3412992,94371840.0
675,4,144,layer4_0_bn2_1_1_fwd,"('layer4_0_conv2_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.0.bn2,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3412992,372736.0
676,4,145,layer4_0_relu_1_1_1_fwd,"('layer4_0_bn2_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.0.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,3412992,81920.0
677,4,146,layer4_0_conv3_1_1_fwd,"('layer4_0_relu_1_1_1_fwd',)",[],20480,81920,1048576,0,0,0,call_module,layer4.0.conv3,Conv2d,"[10, 512, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048, 512, 1, 1])}",{},[4],FWD,3412992,41943040.0
678,4,147,layer4_0_bn3_1_1_fwd,"('layer4_0_conv3_1_1_fwd',)",[],81920,81920,4096,0,0,0,call_module,layer4.0.bn3,BatchNorm2d,"[10, 2048, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048]), 'bias': torch.Size([2048])}",{},[4],FWD,3412992,1490944.0
679,5,148,layer4_0_downsample_0_1_1_fwd,"('layer3_5_relu_2_1_1_fwd', 'layer4_1_relu_1_0_fwd/shadow')",[],163840,81920,2097152,0,0,0,call_module,layer4.0.downsample.0,Conv2d,"[10, 1024, 4, 4]","[10, 2048, 2, 2]","{'weight': torch.Size([2048, 1024, 1, 1])}",{},[4],FWD,3150848,83886080.0
680,5,149,layer4_0_downsample_1_1_1_fwd,"('layer4_0_downsample_0_1_1_fwd',)",[],81920,81920,4096,0,0,0,call_module,layer4.0.downsample.1,BatchNorm2d,"[10, 2048, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048]), 'bias': torch.Size([2048])}",{},[4],FWD,3150848,1490944.0
681,5,150,add_13_1_1_fwd,"('layer4_0_bn3_1_1_fwd', 'layer4_0_downsample_1_1_1_fwd')",[],81920,81920,0,0,0,0,call_function,<built-in function add>,,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",0,{},[4],FWD,3150848,81920.0
682,5,151,layer4_0_relu_2_1_1_fwd,"('add_13_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer4.0.relu,ReLU,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",{},{},[4],FWD,3150848,327680.0
683,5,152,layer4_1_conv1_1_1_fwd,"('layer4_0_relu_2_1_1_fwd',)",[],81920,20480,1048576,0,0,0,call_module,layer4.1.conv1,Conv2d,"[10, 2048, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512, 2048, 1, 1])}",{},[4],FWD,3150848,41943040.0
684,5,153,layer4_1_bn1_1_1_fwd,"('layer4_1_conv1_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.1.bn1,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3150848,372736.0
685,5,154,layer4_1_relu_1_1_fwd,"('layer4_1_bn1_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.1.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,3150848,81920.0
686,6,155,layer4_1_conv2_1_1_fwd,"('layer4_1_relu_1_1_fwd', 'layer4_1_relu_2_1_0_fwd/shadow')",[],20480,20480,2359296,0,0,0,call_module,layer4.1.conv2,Conv2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512, 512, 3, 3])}",{},[4],FWD,3412992,94371840.0
687,6,156,layer4_1_bn2_1_1_fwd,"('layer4_1_conv2_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.1.bn2,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3412992,372736.0
688,6,157,layer4_1_relu_1_1_1_fwd,"('layer4_1_bn2_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.1.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,3412992,81920.0
689,6,158,layer4_1_conv3_1_1_fwd,"('layer4_1_relu_1_1_1_fwd',)",[],20480,81920,1048576,0,0,0,call_module,layer4.1.conv3,Conv2d,"[10, 512, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048, 512, 1, 1])}",{},[4],FWD,3412992,41943040.0
690,6,159,layer4_1_bn3_1_1_fwd,"('layer4_1_conv3_1_1_fwd',)",[],81920,81920,4096,0,0,0,call_module,layer4.1.bn3,BatchNorm2d,"[10, 2048, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048]), 'bias': torch.Size([2048])}",{},[4],FWD,3412992,1490944.0
691,6,160,add_14_1_1_fwd,"('layer4_1_bn3_1_1_fwd', 'layer4_0_relu_2_1_1_fwd')",[],81920,81920,0,0,0,0,call_function,<built-in function add>,,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",0,{},[4],FWD,3412992,81920.0
692,6,161,layer4_1_relu_2_1_1_fwd,"('add_14_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer4.1.relu,ReLU,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",{},{},[4],FWD,3412992,327680.0
693,7,162,layer4_2_conv1_1_1_fwd,"('layer4_1_relu_2_1_1_fwd', 'layer4_2_relu_1_1_0_fwd/shadow')",[],81920,20480,1048576,0,0,0,call_module,layer4.2.conv1,Conv2d,"[10, 2048, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512, 2048, 1, 1])}",{},[4],FWD,3409920,41943040.0
694,7,163,layer4_2_bn1_1_1_fwd,"('layer4_2_conv1_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.2.bn1,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3409920,372736.0
695,7,164,layer4_2_relu_1_1_fwd,"('layer4_2_bn1_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.2.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,3409920,81920.0
696,7,165,layer4_2_conv2_1_1_fwd,"('layer4_2_relu_1_1_fwd',)",[],20480,20480,2359296,0,0,0,call_module,layer4.2.conv2,Conv2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512, 512, 3, 3])}",{},[4],FWD,3409920,94371840.0
697,7,166,layer4_2_bn2_1_1_fwd,"('layer4_2_conv2_1_1_fwd',)",[],20480,20480,1024,0,0,0,call_module,layer4.2.bn2,BatchNorm2d,"[10, 512, 2, 2]","[10, 512, 2, 2]","{'weight': torch.Size([512]), 'bias': torch.Size([512])}",{},[4],FWD,3409920,372736.0
698,7,167,layer4_2_relu_1_1_1_fwd,"('layer4_2_bn2_1_1_fwd',)",[],20480,20480,0,0,0,0,call_module,layer4.2.relu,ReLU,"[10, 512, 2, 2]","[10, 512, 2, 2]",{},{},[4],FWD,3409920,81920.0
699,8,168,layer4_2_conv3_1_1_fwd,"('layer4_2_relu_1_1_1_fwd', 'output_1_0_fwd/shadow')",[],20480,81920,1048576,0,0,0,call_module,layer4.2.conv3,Conv2d,"[10, 512, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048, 512, 1, 1])}",{},[4],FWD,1073162,41943040.0
700,8,169,layer4_2_bn3_1_1_fwd,"('layer4_2_conv3_1_1_fwd',)",[],81920,81920,4096,0,0,0,call_module,layer4.2.bn3,BatchNorm2d,"[10, 2048, 2, 2]","[10, 2048, 2, 2]","{'weight': torch.Size([2048]), 'bias': torch.Size([2048])}",{},[4],FWD,1073162,1490944.0
701,8,170,add_15_1_1_fwd,"('layer4_2_bn3_1_1_fwd', 'layer4_1_relu_2_1_1_fwd')",[],81920,81920,0,0,0,0,call_function,<built-in function add>,,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",0,{},[4],FWD,1073162,81920.0
702,8,171,layer4_2_relu_2_1_1_fwd,"('add_15_1_1_fwd',)",[],81920,81920,0,0,0,0,call_module,layer4.2.relu,ReLU,"[10, 2048, 2, 2]","[10, 2048, 2, 2]",{},{},[4],FWD,1073162,327680.0
703,8,172,avgpool_1_1_fwd,"('layer4_2_relu_2_1_1_fwd',)",[],81920,20480,0,0,0,0,call_module,avgpool,AvgPool2d,"[10, 2048, 2, 2]","[10, 2048, 1, 1]",{},{},[4],FWD,1073162,163840.0
704,8,173,size_1_1_fwd,"('avgpool_1_1_fwd', 0)",[],20480,20480,0,0,0,0,call_method,size,,"[10, 2048, 1, 1]","[10, 2048, 1, 1]",0,{},[4],FWD,1073162,20480.0
705,8,174,view_1_1_fwd,"('avgpool_1_1_fwd', 'size_1_1_fwd', -1)",[],20480,20480,0,0,0,0,call_method,view,,"[10, 2048, 1, 1]","[10, 2048, 1, 1]",0,{},[4],FWD,1073162,20480.0
706,8,175,fc_1_1_fwd,"('view_1_1_fwd',)",[],20480,100,20490,0,0,0,call_module,fc,Linear,"[10, 2048]","[10, 10]","{'weight': torch.Size([10, 2048]), 'bias': torch.Size([10])}",{},[4],FWD,1073162,87968803.08922373
707,8,176,output_1_1_fwd,"('fc_1_1_fwd',)",[],100,100,0,0,0,0,output,output,,"[10, 10]","[10, 10]",0,{},[4],FWD,1073162,100.0
